filename,label_text
sentence_34_aug03.wav,The cat sleeps in the park
sentence_34_aug04.wav,The cat sleeps in the park
sentence_34_aug05.wav,The cat sleeps in the park
sentence_35_aug00.wav,The boy moves quickly
sentence_35_aug01.wav,The boy moves quickly
sentence_35_aug02.wav,The boy moves quickly
sentence_35_aug03.wav,The boy moves quickly
sentence_35_aug04.wav,The boy moves quickly
sentence_35_aug05.wav,The boy moves quickly
sentence_36_aug00.wav,How is it now
sentence_36_aug01.wav,How is it now
sentence_36_aug02.wav,How is it now
sentence_36_aug03.wav,How is it now
sentence_36_aug04.wav,How is it now
sentence_36_aug05.wav,How is it now
sentence_37_aug00.wav,The fox rests by the tree
sentence_37_aug01.wav,The fox rests by the tree
sentence_37_aug02.wav,The fox rests by the tree
sentence_37_aug03.wav,The fox rests by the tree
sentence_37_aug04.wav,The fox rests by the tree
sentence_37_aug05.wav,The fox rests by the tree
sentence_38_aug00.wav,The horse hides on the mat
sentence_38_aug01.wav,The horse hides on the mat
sentence_38_aug02.wav,The horse hides on the mat
sentence_38_aug03.wav,The horse hides on the mat
sentence_38_aug04.wav,The horse hides on the mat
sentence_38_aug05.wav,The horse hides on the mat
sentence_39_aug00.wav,The rain blows on the ground
sentence_39_aug01.wav,The rain blows on the ground
sentence_39_aug02.wav,The rain blows on the ground
sentence_39_aug03.wav,The rain blows on the ground
sentence_39_aug04.wav,The rain blows on the ground
sentence_39_aug05.wav,The rain blows on the ground
sentence_40_aug00.wav,The wolf sleeps on the mat
sentence_40_aug01.wav,The wolf sleeps on the mat
sentence_40_aug02.wav,The wolf sleeps on the mat
sentence_40_aug03.wav,The wolf sleeps on the mat
sentence_40_aug04.wav,The wolf sleeps on the mat
sentence_40_aug05.wav,The wolf sleeps on the mat
sentence_41_aug00.wav,We leave at six
sentence_41_aug01.wav,We leave at six
sentence_41_aug02.wav,We leave at six
sentence_41_aug03.wav,We leave at six
sentence_41_aug04.wav,We leave at six
sentence_41_aug05.wav,We leave at six
sentence_42_aug00.wav,The fox hides on the mat
sentence_42_aug01.wav,The fox hides on the mat
sentence_42_aug02.wav,The fox hides on the mat
sentence_42_aug03.wav,The fox hides on the mat
sentence_42_aug04.wav,The fox hides on the mat
sentence_42_aug05.wav,The fox hides on the mat
sentence_43_aug00.wav,A squirrel sits in the park
sentence_43_aug01.wav,A squirrel sits in the park
sentence_43_aug02.wav,A squirrel sits in the park
sentence_43_aug03.wav,A squirrel sits in the park
sentence_43_aug04.wav,A squirrel sits in the park
sentence_43_aug05.wav,A squirrel sits in the park
sentence_44_aug00.wav,Lightning blows through the trees
sentence_44_aug01.wav,Lightning blows through the trees
sentence_44_aug02.wav,Lightning blows through the trees
sentence_44_aug03.wav,Lightning blows through the trees
sentence_44_aug04.wav,Lightning blows through the trees
sentence_44_aug05.wav,Lightning blows through the trees
sentence_45_aug00.wav,A bird sleeps in the park
sentence_45_aug01.wav,A bird sleeps in the park
sentence_45_aug02.wav,A bird sleeps in the park
sentence_45_aug03.wav,A bird sleeps in the park
sentence_45_aug04.wav,A bird sleeps in the park
sentence_45_aug05.wav,A bird sleeps in the park
sentence_46_aug00.wav,The cat sits by the tree
sentence_46_aug01.wav,The cat sits by the tree
sentence_46_aug02.wav,The cat sits by the tree
sentence_46_aug03.wav,The cat sits by the tree
sentence_46_aug04.wav,The cat sits by the tree
sentence_46_aug05.wav,The cat sits by the tree
sentence_47_aug00.wav,Who did you go now
sentence_47_aug01.wav,Who did you go now
sentence_47_aug02.wav,Who did you go now
sentence_47_aug03.wav,Who did you go now
sentence_47_aug04.wav,Who did you go now
sentence_47_aug05.wav,Who did you go now
sentence_48_aug00.wav,The rabbit sleeps on the mat
sentence_48_aug01.wav,The rabbit sleeps on the mat
sentence_48_aug02.wav,The rabbit sleeps on the mat
sentence_48_aug03.wav,The rabbit sleeps on the mat
sentence_48_aug04.wav,The rabbit sleeps on the mat
sentence_48_aug05.wav,The rabbit sleeps on the mat
sentence_49_aug00.wav,There are three books
sentence_49_aug01.wav,There are three books
sentence_49_aug02.wav,There are three books
sentence_49_aug03.wav,There are three books
sentence_49_aug04.wav,There are three books
sentence_49_aug05.wav,There are three books
sentence_50_aug00.wav,The moon falls through the trees
sentence_50_aug01.wav,The moon falls through the trees
sentence_50_aug02.wav,The moon falls through the trees
sentence_50_aug03.wav,The moon falls through the trees
sentence_50_aug04.wav,The moon falls through the trees
sentence_50_aug05.wav,The moon falls through the trees
sentence_51_aug00.wav,The farmer makes the people
sentence_51_aug01.wav,The farmer makes the people
sentence_51_aug02.wav,The farmer makes the people
sentence_51_aug03.wav,The farmer makes the people
sentence_51_aug04.wav,The farmer makes the people
sentence_51_aug05.wav,The farmer makes the people
sentence_52_aug00.wav,A squirrel rests by the tree
sentence_52_aug01.wav,A squirrel rests by the tree
sentence_52_aug02.wav,A squirrel rests by the tree
sentence_52_aug03.wav,A squirrel rests by the tree
sentence_52_aug04.wav,A squirrel rests by the tree
sentence_52_aug05.wav,A squirrel rests by the tree
sentence_53_aug00.wav,The driver teaches the people
sentence_53_aug01.wav,The driver teaches the people
sentence_53_aug02.wav,The driver teaches the people
sentence_53_aug03.wav,The driver teaches the people
sentence_53_aug04.wav,The driver teaches the people
sentence_53_aug05.wav,The driver teaches the people
sentence_54_aug00.wav,A bear sleeps by the tree
sentence_54_aug01.wav,A bear sleeps by the tree
sentence_54_aug02.wav,A bear sleeps by the tree
sentence_54_aug03.wav,A bear sleeps by the tree
sentence_54_aug04.wav,A bear sleeps by the tree
sentence_54_aug05.wav,A bear sleeps by the tree
sentence_55_aug00.wav,She leave at seven
sentence_55_aug01.wav,She leave at seven
sentence_55_aug02.wav,She leave at seven
sentence_55_aug03.wav,She leave at seven
sentence_55_aug04.wav,She leave at seven
sentence_55_aug05.wav,She leave at seven
sentence_56_aug00.wav,A mouse sits in the park
sentence_56_aug01.wav,A mouse sits in the park
sentence_56_aug02.wav,A mouse sits in the park
sentence_56_aug03.wav,A mouse sits in the park
sentence_56_aug04.wav,A mouse sits in the park
sentence_56_aug05.wav,A mouse sits in the park
sentence_57_aug00.wav,He arrive at seven
sentence_57_aug01.wav,He arrive at seven
sentence_57_aug02.wav,He arrive at seven
sentence_57_aug03.wav,He arrive at seven
sentence_57_aug04.wav,He arrive at seven
sentence_57_aug05.wav,He arrive at seven
sentence_58_aug00.wav,A bird hides on the mat
sentence_58_aug01.wav,A bird hides on the mat
sentence_58_aug02.wav,A bird hides on the mat
sentence_58_aug03.wav,A bird hides on the mat
sentence_58_aug04.wav,A bird hides on the mat
sentence_58_aug05.wav,A bird hides on the mat
sentence_59_aug00.wav,That sounds good
sentence_59_aug01.wav,That sounds good
sentence_59_aug02.wav,That sounds good
sentence_59_aug03.wav,That sounds good
sentence_59_aug04.wav,That sounds good
sentence_59_aug05.wav,That sounds good
sentence_60_aug00.wav,I see three birds
sentence_60_aug01.wav,I see three birds
sentence_60_aug02.wav,I see three birds
sentence_60_aug03.wav,I see three birds
sentence_60_aug04.wav,I see three birds
sentence_60_aug05.wav,I see three birds
sentence_61_aug00.wav,A squirrel hides on the mat
sentence_61_aug01.wav,A squirrel hides on the mat
sentence_61_aug02.wav,A squirrel hides on the mat
sentence_61_aug03.wav,A squirrel hides on the mat
sentence_61_aug04.wav,A squirrel hides on the mat
sentence_61_aug05.wav,A squirrel hides on the mat
sentence_62_aug00.wav,Good morning
sentence_62_aug01.wav,Good morning
sentence_62_aug02.wav,Good morning
sentence_62_aug03.wav,Good morning
sentence_62_aug04.wav,Good morning
sentence_62_aug05.wav,Good morning
sentence_63_aug00.wav,Thunder falls through the trees
sentence_63_aug01.wav,Thunder falls through the trees
sentence_63_aug02.wav,Thunder falls through the trees
sentence_63_aug03.wav,Thunder falls through the trees
sentence_63_aug04.wav,Thunder falls through the trees
sentence_63_aug05.wav,Thunder falls through the trees
sentence_64_aug00.wav,A bear rests in the park
sentence_64_aug01.wav,A bear rests in the park
sentence_64_aug02.wav,A bear rests in the park
sentence_64_aug03.wav,A bear rests in the park
sentence_64_aug04.wav,A bear rests in the park
sentence_64_aug05.wav,A bear rests in the park
sentence_65_aug00.wav,A squirrel hides in the park
sentence_65_aug01.wav,A squirrel hides in the park
sentence_65_aug02.wav,A squirrel hides in the park
sentence_65_aug03.wav,A squirrel hides in the park
sentence_65_aug04.wav,A squirrel hides in the park
sentence_65_aug05.wav,A squirrel hides in the park
sentence_66_aug00.wav,A mouse rests in the park
sentence_66_aug01.wav,A mouse rests in the park
sentence_66_aug02.wav,A mouse rests in the park
sentence_66_aug03.wav,A mouse rests in the park
sentence_66_aug04.wav,A mouse rests in the park
sentence_66_aug05.wav,A mouse rests in the park
sentence_67_aug00.wav,We have four birds
sentence_67_aug01.wav,We have four birds
sentence_67_aug02.wav,We have four birds
sentence_67_aug03.wav,We have four birds
sentence_67_aug04.wav,We have four birds
sentence_67_aug05.wav,We have four birds
sentence_68_aug00.wav,The horse sleeps on the mat
sentence_68_aug01.wav,The horse sleeps on the mat
sentence_68_aug02.wav,The horse sleeps on the mat
sentence_68_aug03.wav,The horse sleeps on the mat
sentence_68_aug04.wav,The horse sleeps on the mat
sentence_68_aug05.wav,The horse sleeps on the mat
sentence_69_aug00.wav,The farmer makes the students
sentence_69_aug01.wav,The farmer makes the students
sentence_69_aug02.wav,The farmer makes the students
sentence_69_aug03.wav,The farmer makes the students
sentence_69_aug04.wav,The farmer makes the students
sentence_69_aug05.wav,The farmer makes the students
sentence_70_aug00.wav,A squirrel sleeps in the park
sentence_70_aug01.wav,A squirrel sleeps in the park
sentence_70_aug02.wav,A squirrel sleeps in the park
sentence_70_aug03.wav,A squirrel sleeps in the park
sentence_70_aug04.wav,A squirrel sleeps in the park
sentence_70_aug05.wav,A squirrel sleeps in the park
sentence_71_aug00.wav,They leave at seven
sentence_71_aug01.wav,They leave at seven
sentence_71_aug02.wav,They leave at seven
sentence_71_aug03.wav,They leave at seven
sentence_71_aug04.wav,They leave at seven
sentence_71_aug05.wav,They leave at seven
sentence_93_aug00.wav,Of course you can
sentence_93_aug01.wav,Of course you can
sentence_93_aug02.wav,Of course you can
sentence_93_aug03.wav,Of course you can
sentence_93_aug04.wav,Of course you can
sentence_93_aug05.wav,Of course you can
