filename,label_text
sentence_87.wav,The woman moves slowly
sentence_88.wav,The dancer makes the people
sentence_89.wav,The wolf sleeps by the tree
sentence_90.wav,The farmer makes a plan
sentence_91.wav,A mouse rests under the bush
sentence_92.wav,A squirrel rests by the tree
sentence_93.wav,I see four books
sentence_94.wav,The moon falls through the trees
sentence_95.wav,The wind falls in the sky
sentence_96.wav,The doctor makes the people
sentence_97.wav,The family arrive at six
sentence_98.wav,We should do this
sentence_99.wav,Who is it now
sentence_100.wav,The wolf sleeps on the mat
sentence_101.wav,The family arrive at noon
sentence_102.wav,The man walks quickly
sentence_103.wav,A bird sits under the bush
sentence_104.wav,They start at noon
sentence_105.wav,Your book is very old
sentence_106.wav,A bear sits on the mat
sentence_107.wav,There are three chairs
sentence_108.wav,The baker makes the students
sentence_109.wav,Thunder shines through the trees
sentence_110.wav,The student walks slowly
sentence_111.wav,The fox rests by the tree
sentence_112.wav,I think so too
sentence_113.wav,Thunder falls on the ground
sentence_114.wav,I should do this
sentence_115.wav,Who did you go today
sentence_116.wav,She runs quickly
sentence_117.wav,The player makes a plan
sentence_118.wav,This is worse than before
sentence_119.wav,You did great
sentence_120.wav,He runs slowly
sentence_121.wav,A bear hides by the tree
sentence_122.wav,When is it now
sentence_123.wav,The wolf sleeps under the bush
sentence_124.wav,I can go now
sentence_125.wav,That is better than before
sentence_126.wav,We have one chairs
sentence_127.wav,The boy walks carefully
sentence_128.wav,I start at noon
sentence_129.wav,We have four books
sentence_130.wav,The rain blows on the ground
sentence_131.wav,A bird rests by the tree
sentence_132.wav,The horse sits under the bush
sentence_133.wav,The teacher helps the people
sentence_134.wav,They runs carefully
sentence_135.wav,The girl runs quickly
sentence_136.wav,The builder helps the people
sentence_137.wav,Make your book
sentence_138.wav,Tell the door
sentence_139.wav,The student runs quickly
sentence_140.wav,They arrive at seven
sentence_141.wav,The driver makes the students
sentence_142.wav,She can go now
sentence_143.wav,Who is it today
sentence_144.wav,Mist shines on the ground
sentence_145.wav,We could do this
sentence_146.wav,I leave at noon
sentence_147.wav,Take your book
sentence_148.wav,They walks carefully
sentence_149.wav,I arrive at noon
sentence_150.wav,The cat hides in the park
sentence_151.wav,Where is it now
sentence_152.wav,He walks slowly
sentence_153.wav,The wolf sits under the bush
sentence_154.wav,We have five chairs
sentence_155.wav,I start at seven
sentence_156.wav,Your house is on the table
sentence_157.wav,The girl moves carefully
sentence_158.wav,The rain shines on the ground
sentence_159.wav,The painter helps a plan
sentence_160.wav,This is worse than the other one
sentence_161.wav,The student walks quickly
sentence_162.wav,My friend walks slowly
sentence_163.wav,The owl sits under the bush
sentence_164.wav,Fog blows on the ground
sentence_165.wav,The boy moves slowly
sentence_166.wav,There are four chairs
sentence_167.wav,We have four chairs
sentence_168.wav,The child's car is on the table
sentence_169.wav,The rain blows in the sky
sentence_170.wav,A mouse sits under the bush
sentence_171.wav,The cat hides by the tree
sentence_172.wav,Lightning shines through the trees
sentence_173.wav,A mouse hides on the mat
sentence_174.wav,I see four birds
sentence_175.wav,They found two chairs
sentence_176.wav,The cat sleeps by the tree
sentence_177.wav,We walks slowly
sentence_178.wav,The singer makes a plan
sentence_179.wav,Her book is very old
sentence_180.wav,What did you go today
sentence_181.wav,A squirrel hides under the bush
sentence_182.wav,The teacher teaches the students
sentence_183.wav,How did you go now
sentence_184.wav,Thank you very much
sentence_185.wav,I moves quickly
sentence_186.wav,The worker helps a plan
sentence_187.wav,The driver helps the students
sentence_188.wav,His book is very old
sentence_189.wav,Their house is very old
sentence_190.wav,Thunder falls in the sky
sentence_191.wav,Snow blows through the trees
sentence_192.wav,The child walks slowly
sentence_193.wav,Their book is on the table
sentence_194.wav,Make the window
sentence_195.wav,Her house is very old
sentence_196.wav,The rabbit hides in the park
sentence_197.wav,The farmer helps a plan
sentence_198.wav,He arrive at six
sentence_199.wav,The cat sleeps on the mat
sentence_200.wav,We moves quickly
sentence_201.wav,I see five books
sentence_202.wav,Mist falls through the trees
sentence_203.wav,The rabbit sits under the bush
sentence_204.wav,The driver makes the people
sentence_205.wav,A deer sits on the mat
sentence_206.wav,The doctor helps the students
sentence_207.wav,We start at six
sentence_208.wav,Everything is better than the other one
sentence_209.wav,I arrive at six
sentence_210.wav,I see four chairs
sentence_211.wav,A deer sleeps by the tree
sentence_212.wav,The player helps a plan
sentence_213.wav,A bird sits by the tree
sentence_214.wav,Your car is very old
sentence_215.wav,The moon shines through the trees
sentence_216.wav,We should go now
sentence_217.wav,The baker helps a plan
sentence_218.wav,We could go now
sentence_219.wav,The woman runs slowly
sentence_220.wav,I walks quickly
sentence_221.wav,A deer sits by the tree
sentence_222.wav,We runs slowly
sentence_223.wav,The fox sits in the park
sentence_224.wav,The baker helps the students
sentence_225.wav,They found four birds
sentence_226.wav,The student moves carefully
sentence_227.wav,The child's house is very old
sentence_228.wav,Clouds blows through the trees
sentence_229.wav,Have a nice day
sentence_230.wav,The doctor makes the students
sentence_231.wav,Something is better than the other one
sentence_232.wav,The girl moves quickly
sentence_233.wav,Fog falls on the ground
sentence_234.wav,The student moves slowly
sentence_235.wav,She start at noon
sentence_236.wav,The rabbit sits on the mat
sentence_237.wav,This is better than the other one
sentence_238.wav,He start at seven
sentence_239.wav,I arrive at seven
sentence_240.wav,When did you go now
sentence_241.wav,A deer rests on the mat
sentence_242.wav,Something is worse than the other one
sentence_243.wav,The horse hides on the mat
sentence_244.wav,The doctor makes a plan
sentence_245.wav,A squirrel rests under the bush
sentence_246.wav,Snow blows in the sky
sentence_247.wav,A mouse sleeps under the bush
sentence_248.wav,He could do this
sentence_249.wav,The player makes the people
sentence_250.wav,A deer hides on the mat
sentence_251.wav,A deer hides in the park
sentence_252.wav,The wolf rests in the park
sentence_253.wav,A mouse rests in the park
sentence_254.wav,The owl hides on the mat
sentence_255.wav,The owl sleeps on the mat
sentence_256.wav,You could do this
sentence_257.wav,They found three chairs
sentence_258.wav,Lightning blows on the ground
sentence_259.wav,The player helps the people
sentence_260.wav,We have four birds
sentence_261.wav,You should do this
sentence_262.wav,She can do this
sentence_263.wav,The rain blows through the trees
sentence_264.wav,The fox hides on the mat
sentence_265.wav,The doctor teaches the people
sentence_266.wav,My house is very old
sentence_267.wav,The fox sleeps in the park
sentence_268.wav,The rain falls through the trees
sentence_269.wav,I see one chairs
sentence_270.wav,The cat hides under the bush
sentence_271.wav,Can I help you
sentence_272.wav,The storm shines in the sky
sentence_273.wav,A bear sits in the park
sentence_274.wav,My friend runs slowly
sentence_275.wav,There are two birds
sentence_276.wav,She walks carefully
sentence_277.wav,Her house is on the table
sentence_278.wav,She counted five books
sentence_279.wav,The cat rests by the tree
sentence_280.wav,He arrive at seven
sentence_281.wav,We have one books
sentence_282.wav,The builder teaches a plan
sentence_283.wav,The dog sits by the tree
sentence_284.wav,I see two books
sentence_285.wav,My friends arrive at noon
sentence_286.wav,She start at seven
sentence_287.wav,We start at seven
sentence_288.wav,Just a minute
sentence_289.wav,Nothing is better than the other one
sentence_290.wav,They should go now
sentence_291.wav,The cat hides on the mat
sentence_292.wav,Lightning falls on the ground
sentence_293.wav,Good evening
sentence_294.wav,The horse sleeps in the park
sentence_295.wav,They moves carefully
sentence_296.wav,Why did you go now
sentence_297.wav,Snow shines on the ground
sentence_298.wav,Her car is on the table
sentence_299.wav,She arrive at noon
sentence_300.wav,The wind shines on the ground
sentence_301.wav,My friends leave at noon
sentence_302.wav,I runs carefully
sentence_303.wav,The cat rests under the bush
sentence_304.wav,Clouds blows in the sky
sentence_305.wav,A bird sleeps in the park
sentence_306.wav,We have three birds
sentence_307.wav,There are three birds
sentence_308.wav,We have one birds
sentence_309.wav,Mist falls in the sky
sentence_310.wav,The family arrive at seven
sentence_311.wav,The worker helps the students
sentence_312.wav,Lightning blows through the trees
sentence_313.wav,A bear sits under the bush
sentence_314.wav,The worker teaches the people
sentence_315.wav,My friends start at seven
sentence_316.wav,A squirrel sits in the park
sentence_317.wav,The worker makes the people
sentence_318.wav,I can do this
sentence_319.wav,Nice to meet you
sentence_320.wav,She counted one books
sentence_321.wav,The family start at six
sentence_322.wav,She counted five chairs
sentence_323.wav,The singer teaches the people
sentence_324.wav,The storm falls on the ground
sentence_325.wav,The painter makes the people
sentence_326.wav,The storm blows through the trees
sentence_327.wav,Mist shines through the trees
sentence_328.wav,They can do this
sentence_329.wav,She counted two books
sentence_330.wav,The owl sits on the mat
sentence_331.wav,Make the door
sentence_332.wav,They moves slowly
sentence_333.wav,We walks carefully
sentence_334.wav,The man moves slowly
sentence_335.wav,The fox rests in the park
sentence_336.wav,Something is worse than before
sentence_337.wav,Nothing is better than before
sentence_338.wav,The child runs quickly
sentence_339.wav,The cat sleeps under the bush
sentence_340.wav,The sun falls in the sky
sentence_341.wav,When is it today
sentence_342.wav,The fox sleeps on the mat
sentence_343.wav,The storm blows in the sky
sentence_344.wav,The baker teaches the students
sentence_345.wav,No problem at all
sentence_346.wav,My friends leave at six
sentence_347.wav,Which did you go now
sentence_348.wav,Find your book
sentence_349.wav,The dancer helps a plan
sentence_350.wav,The doctor helps the people
sentence_351.wav,Maybe you are right
sentence_352.wav,The rabbit rests under the bush
sentence_353.wav,The horse rests by the tree
sentence_354.wav,The boy walks quickly
sentence_355.wav,The writer teaches the students
sentence_356.wav,The cat rests in the park
sentence_357.wav,There are five books
sentence_358.wav,The moon shines in the sky
sentence_359.wav,Their car is very old
sentence_360.wav,The child runs slowly
sentence_361.wav,The farmer makes the students
sentence_362.wav,The rabbit rests on the mat
sentence_363.wav,The rabbit sits by the tree
sentence_364.wav,The builder teaches the people
sentence_365.wav,The fox rests under the bush
sentence_366.wav,The student runs carefully
sentence_367.wav,Hold the window
sentence_368.wav,She leave at noon
sentence_369.wav,The worker makes a plan
sentence_370.wav,Something is better than before
sentence_371.wav,That is correct
sentence_372.wav,They arrive at six
sentence_373.wav,The doctor helps a plan
sentence_374.wav,I see three books
sentence_375.wav,Her book is on the table
sentence_376.wav,We have three chairs
sentence_377.wav,The horse rests on the mat
sentence_378.wav,Fog shines through the trees
sentence_379.wav,The family start at noon
sentence_380.wav,Open the door
sentence_381.wav,The player teaches the students
sentence_382.wav,That is worse than the other one
sentence_383.wav,He could go now
sentence_384.wav,They found one chairs
sentence_385.wav,Where did you go today
sentence_386.wav,A deer rests by the tree
sentence_387.wav,You are welcome
sentence_388.wav,I walks carefully
sentence_389.wav,Nothing is worse than before
sentence_390.wav,They found five books
sentence_391.wav,The cat sleeps in the park
sentence_392.wav,She counted four books
sentence_393.wav,The rabbit sleeps in the park
sentence_394.wav,The singer helps the people
sentence_395.wav,Fog blows in the sky
sentence_396.wav,The wolf hides under the bush
sentence_397.wav,I see three birds
sentence_398.wav,He walks carefully
sentence_399.wav,A bear rests on the mat
sentence_400.wav,The cat sits in the park
sentence_401.wav,Thunder shines in the sky
sentence_402.wav,The rain shines through the trees
sentence_403.wav,The woman moves carefully
sentence_404.wav,The moon falls in the sky
sentence_405.wav,My book is very old
sentence_406.wav,A mouse sits by the tree
sentence_407.wav,The moon blows on the ground
sentence_408.wav,The builder helps the students
sentence_409.wav,The boy runs quickly
sentence_410.wav,You can do this
sentence_411.wav,I walks slowly
sentence_412.wav,The boy walks slowly
sentence_413.wav,The rain falls in the sky
sentence_414.wav,The boy moves carefully
sentence_415.wav,The baker teaches the people
sentence_416.wav,A mouse sits on the mat
sentence_417.wav,A bear sleeps on the mat
sentence_418.wav,See you later
sentence_419.wav,The wind blows in the sky
sentence_420.wav,The writer teaches the people
sentence_421.wav,Clouds shines through the trees
sentence_422.wav,There are five chairs
sentence_423.wav,The dog rests under the bush
sentence_424.wav,A bear rests under the bush
sentence_425.wav,The teacher makes a plan
sentence_426.wav,The family leave at seven
sentence_427.wav,They leave at seven
sentence_428.wav,He moves quickly
sentence_429.wav,A bear sleeps by the tree
sentence_430.wav,She leave at seven
sentence_431.wav,A bird hides by the tree
sentence_432.wav,She could go now
sentence_433.wav,How did you go today
sentence_434.wav,The horse sits by the tree
sentence_435.wav,Bring the door
sentence_436.wav,The builder teaches the students
sentence_437.wav,Close your book
sentence_438.wav,How is it today
sentence_439.wav,The writer helps the students
sentence_440.wav,She runs slowly
sentence_441.wav,The storm falls through the trees
sentence_442.wav,I see one books
sentence_443.wav,We leave at six
sentence_444.wav,The worker teaches the students
sentence_445.wav,She counted two chairs
sentence_446.wav,Send the door
sentence_447.wav,It is worse than the other one
sentence_448.wav,We have two chairs
sentence_449.wav,The rabbit rests in the park
sentence_450.wav,Close the door
sentence_451.wav,The wolf hides on the mat
sentence_452.wav,The farmer helps the students
sentence_453.wav,I see two chairs
sentence_454.wav,The man runs carefully
sentence_455.wav,Keep your book
sentence_456.wav,The dog hides by the tree
sentence_457.wav,A deer rests in the park
sentence_458.wav,The dog rests by the tree
sentence_459.wav,A deer sleeps in the park
sentence_460.wav,The singer makes the people
sentence_461.wav,A squirrel rests on the mat
sentence_462.wav,The farmer makes the people
sentence_463.wav,Your book is on the table
sentence_464.wav,We arrive at seven
sentence_465.wav,You could go now
sentence_466.wav,Show the window
sentence_467.wav,The teacher makes the people
sentence_468.wav,The child walks carefully
sentence_469.wav,The fox sleeps by the tree
sentence_470.wav,Lightning shines in the sky
sentence_471.wav,We can do this
sentence_472.wav,The man runs quickly
sentence_473.wav,The teacher teaches the people
sentence_474.wav,Keep the door
sentence_475.wav,The owl rests under the bush
sentence_476.wav,Lightning falls through the trees
sentence_477.wav,Our car is on the table
sentence_478.wav,There are four birds
sentence_479.wav,Please come in
sentence_480.wav,He start at six
sentence_481.wav,I could do this
sentence_482.wav,A mouse hides under the bush
sentence_483.wav,She counted three chairs
sentence_484.wav,My friend walks carefully
sentence_485.wav,Bring the window
sentence_486.wav,They arrive at noon
sentence_487.wav,The rabbit sits in the park
sentence_488.wav,Good morning
sentence_489.wav,The rabbit hides by the tree
sentence_490.wav,The dog sleeps under the bush
sentence_491.wav,A deer sits in the park
sentence_492.wav,The man moves quickly
sentence_493.wav,Fog blows through the trees
sentence_494.wav,Clouds falls in the sky
sentence_495.wav,Snow shines in the sky
sentence_496.wav,The moon blows through the trees
sentence_497.wav,The wolf hides in the park
sentence_498.wav,I see one birds
sentence_499.wav,The rabbit sleeps on the mat
sentence_500.wav,My car is on the table
